560000; 9.804
562000; 9.791
564000; 9.65
566000; 10.226
568000; 9.666
570000; 9.815
572000; 20.14
574000; 9.72
576000; 9.739
578000; 9.911
580000; 10.141
582000; 9.827
584000; 9.679
586000; 9.744
588000; 9.765
590000; 9.819
592000; 14.583
594000; 9.964
596000; 10.232
598000; 10.161
600000; 10.252
602000; 10.079
604000; 10.215
606000; 10.213
608000; 10.238
610000; 10.523
612000; 10.261
614000; 10.576
616000; 10.85
618000; 10.299
620000; 10.317
622000; 10.361
624000; 11.417
626000; 10.682
628000; 10.723
630000; 11.277
632000; 10.712
634000; 10.539
636000; 10.581
638000; 10.843
640000; 10.896
642000; 10.656
644000; 10.686
646000; 10.924
648000; 11.114
650000; 10.816
652000; 10.995
654000; 10.948
656000; 11.106
658000; 10.93
660000; 11.571
662000; 11.018
664000; 11.317
666000; 11.123
668000; 14.189
670000; 10.903
672000; 11.256
674000; 11.316
676000; 11.835
678000; 11.363
680000; 11.427
682000; 11.4
684000; 11.398
686000; 11.643
688000; 11.725
690000; 14.383
692000; 12.263
694000; 11.746
696000; 11.835
698000; 11.628
700000; 11.901
702000; 11.859
704000; 13.163
706000; 11.761
708000; 11.884
710000; 12.06
712000; 11.872
714000; 11.922
716000; 14.914
718000; 11.935
720000; 12.144
722000; 11.963
724000; 12.3
726000; 12.16
728000; 12.448
730000; 12.215
732000; 12.353
734000; 12.86
736000; 13.914
738000; 12.335
740000; 12.276
742000; 12.427
744000; 12.561
746000; 12.572
748000; 12.425
750000; 13.66
752000; 13.445
754000; 16.762
756000; 12.948
758000; 12.777
760000; 12.798
762000; 12.831
764000; 12.683
766000; 12.899
768000; 15.864
770000; 13.353
772000; 13.051
774000; 12.872
776000; 14.28
778000; 12.937
780000; 13.058
782000; 13.016
784000; 13.463
786000; 13.403
788000; 13.323
790000; 13.24
792000; 13.183
794000; 13.418
796000; 13.349
798000; 13.297
800000; 13.39
802000; 15.109
804000; 17.4
806000; 15.171
808000; 13.551
810000; 13.586
812000; 13.63
814000; 13.724
816000; 13.978
818000; 13.654
820000; 14.119
822000; 14.018
824000; 15.083
826000; 15.445
828000; 13.833
830000; 13.854
832000; 13.974
834000; 14.53
836000; 13.966
838000; 13.888
840000; 14.001
842000; 14.271
844000; 14
846000; 14.181
848000; 14.166
850000; 15.018
852000; 14.522
854000; 14.492
856000; 14.405
858000; 14.838
860000; 14.371
862000; 14.374
864000; 17.415
866000; 14.43
868000; 14.47
870000; 14.488
872000; 14.471
874000; 14.562
876000; 14.593
878000; 15.206
880000; 14.661
882000; 14.802
884000; 14.917
886000; 19.182
888000; 14.724
890000; 15.056
892000; 14.799
894000; 15.01
896000; 14.87
898000; 14.945
900000; 14.921
902000; 15.177
904000; 15.059
906000; 15.345
908000; 15.129
910000; 15.106
912000; 15.215
914000; 15.149
916000; 15.302
918000; 17.669
920000; 15.336
922000; 15.654
924000; 15.546
926000; 19.324
928000; 15.502
930000; 15.753
932000; 16.493
934000; 15.529
936000; 15.54
938000; 15.736
940000; 15.862
942000; 15.658
944000; 16.179
946000; 16.026
948000; 16.154
950000; 16.021
952000; 16.223
954000; 16.221
956000; 16.137
958000; 17.109
960000; 16
962000; 16.084
964000; 16.405
966000; 16.124
968000; 17.588
970000; 16.68
972000; 16.512
974000; 16.233
976000; 16.614
978000; 16.417
980000; 16.33
982000; 16.889
984000; 16.387
986000; 16.417
988000; 17.088
990000; 16.576
992000; 16.688
994000; 16.586
996000; 16.599
998000; 16.613
